user_id,timestamp,event_name,user_plan,user_country,user_source,user_industry,prop_key,prop_value
user_125,2024-05-19T13:49:38,ai_summary_requested,starter,CA,organic,ecommerce,doc_type,report
user_133,2024-05-19T14:30:39,page_viewed,enterprise,BR,email,saas,page,/home
user_133,2024-05-19T14:33:52,button_clicked,enterprise,BR,email,saas,button_id,invite-member
user_133,2024-05-19T14:39:22,filter_applied,enterprise,BR,email,saas,filter_key,user_segment
user_166,2024-05-20T03:28:17,page_viewed,free,BR,direct,saas,page,/team
user_166,2024-05-20T03:29:59,report_created,free,BR,direct,saas,report_type,weekly
user_166,2024-05-20T03:39:40,page_viewed,free,BR,direct,saas,page,/settings
user_166,2024-05-20T03:43:22,report_created,free,BR,direct,saas,report_type,monthly
user_166,2024-05-20T03:49:45,export_started,free,BR,direct,saas,format,pdf
user_166,2024-05-20T03:54:10,page_viewed,free,BR,direct,saas,page,/reports
user_166,2024-05-20T03:55:50,feature_tour_completed,free,BR,direct,saas,,
user_104,2024-05-20T05:09:26,page_viewed,starter,US,direct,finance,page,/projects
user_104,2024-05-20T05:12:09,invite_sent,starter,US,direct,finance,role,editor
user_104,2024-05-20T05:18:32,dashboard_opened,starter,US,direct,finance,section,users
user_104,2024-05-20T05:28:00,feature_tour_started,starter,US,direct,finance,,
user_104,2024-05-20T05:37:33,page_viewed,starter,US,direct,finance,page,/team
user_104,2024-05-20T05:45:35,ai_summary_requested,starter,US,direct,finance,doc_type,report
user_104,2024-05-20T05:53:13,project_created,starter,US,direct,finance,template,ecom-template
user_104,2024-05-20T05:54:33,invite_sent,starter,US,direct,finance,role,editor
user_104,2024-05-20T06:03:14,dashboard_opened,starter,US,direct,finance,section,events
user_104,2024-05-20T06:07:31,button_clicked,starter,US,direct,finance,button_id,export
user_104,2024-05-20T06:14:54,project_created,starter,US,direct,finance,template,blank
user_104,2024-05-20T06:22:43,ai_summary_viewed,starter,US,direct,finance,rating,not_helpful
user_104,2024-05-20T06:29:43,search_performed,starter,US,direct,finance,query_length,29
user_135,2024-05-20T12:37:04,page_viewed,free,CA,referral,ecommerce,page,/team
user_135,2024-05-20T12:40:54,page_viewed,free,CA,referral,ecommerce,page,/home
user_135,2024-05-20T12:46:44,export_completed,free,CA,referral,ecommerce,format,pdf
user_135,2024-05-20T12:56:01,button_clicked,free,CA,referral,ecommerce,button_id,run-ai
user_135,2024-05-20T13:00:55,export_completed,free,CA,referral,ecommerce,format,csv
user_135,2024-05-20T13:01:17,report_created,free,CA,referral,ecommerce,report_type,cohort
user_135,2024-05-20T13:02:34,invite_sent,free,CA,referral,ecommerce,role,editor
user_135,2024-05-20T13:11:00,settings_opened,free,CA,referral,ecommerce,tab,integrations
user_135,2024-05-20T13:13:28,invite_sent,free,CA,referral,ecommerce,role,editor
user_135,2024-05-20T13:16:14,search_performed,free,CA,referral,ecommerce,query_length,10
user_135,2024-05-20T13:19:58,button_clicked,free,CA,referral,ecommerce,button_id,run-ai
user_135,2024-05-20T13:24:44,search_performed,free,CA,referral,ecommerce,query_length,22
user_135,2024-05-20T13:30:19,plan_upgraded,free,CA,referral,ecommerce,from_plan,starter
user_135,2024-05-20T13:36:31,export_completed,free,CA,referral,ecommerce,format,xlsx
user_135,2024-05-20T13:45:04,button_clicked,free,CA,referral,ecommerce,button_id,run-ai
user_135,2024-05-20T13:45:28,search_performed,free,CA,referral,ecommerce,query_length,34
user_135,2024-05-20T13:49:26,search_performed,free,CA,referral,ecommerce,query_length,4
user_135,2024-05-20T13:55:20,report_created,free,CA,referral,ecommerce,report_type,weekly
user_135,2024-05-20T13:57:53,report_created,free,CA,referral,ecommerce,report_type,cohort
user_104,2024-05-20T16:39:09,page_viewed,starter,US,direct,finance,page,/team
user_104,2024-05-20T16:44:03,report_created,starter,US,direct,finance,report_type,weekly
user_104,2024-05-20T16:46:04,project_created,starter,US,direct,finance,template,ecom-template
user_111,2024-05-20T16:51:03,page_viewed,enterprise,CA,paid_search,ecommerce,page,/reports
user_111,2024-05-20T16:52:08,button_clicked,enterprise,CA,paid_search,ecommerce,button_id,run-ai
user_104,2024-05-20T16:52:17,feature_tour_started,starter,US,direct,finance,,
user_104,2024-05-20T16:53:12,search_performed,starter,US,direct,finance,query_length,28
user_104,2024-05-20T16:59:01,ai_summary_requested,starter,US,direct,finance,doc_type,event_log
user_111,2024-05-20T16:59:41,dashboard_opened,enterprise,CA,paid_search,ecommerce,section,overview
user_104,2024-05-20T17:00:59,page_viewed,starter,US,direct,finance,page,/settings
user_104,2024-05-20T17:04:56,filter_applied,starter,US,direct,finance,filter_key,event_type
user_111,2024-05-20T17:05:11,page_viewed,enterprise,CA,paid_search,ecommerce,page,/reports
user_111,2024-05-20T17:13:52,settings_opened,enterprise,CA,paid_search,ecommerce,tab,team
user_104,2024-05-20T17:14:55,button_clicked,starter,US,direct,finance,button_id,invite-member
user_111,2024-05-20T17:20:11,export_failed,enterprise,CA,paid_search,ecommerce,reason,quota_exceeded
user_104,2024-05-20T17:21:45,filter_applied,starter,US,direct,finance,filter_key,event_type
user_111,2024-05-20T17:24:50,report_created,enterprise,CA,paid_search,ecommerce,report_type,custom
user_104,2024-05-20T17:30:27,dashboard_opened,starter,US,direct,finance,section,overview
user_111,2024-05-20T17:33:49,button_clicked,enterprise,CA,paid_search,ecommerce,button_id,export
user_104,2024-05-20T17:38:51,dashboard_opened,starter,US,direct,finance,section,funnels
user_111,2024-05-20T17:39:22,export_completed,enterprise,CA,paid_search,ecommerce,format,xlsx
user_104,2024-05-20T17:40:28,dashboard_opened,starter,US,direct,finance,section,users
user_104,2024-05-20T17:46:34,button_clicked,starter,US,direct,finance,button_id,upgrade-plan
user_111,2024-05-20T17:49:01,settings_opened,enterprise,CA,paid_search,ecommerce,tab,integrations
user_111,2024-05-20T17:50:05,feature_tour_completed,enterprise,CA,paid_search,ecommerce,,
user_111,2024-05-20T17:51:10,button_clicked,enterprise,CA,paid_search,ecommerce,button_id,create-report
user_111,2024-05-20T17:59:21,button_clicked,enterprise,CA,paid_search,ecommerce,button_id,upgrade-plan
user_111,2024-05-20T18:06:57,dashboard_opened,enterprise,CA,paid_search,ecommerce,section,funnels
user_111,2024-05-20T18:07:48,link_clicked,enterprise,CA,paid_search,ecommerce,href,/blog
user_111,2024-05-20T18:17:32,filter_applied,enterprise,CA,paid_search,ecommerce,filter_key,user_segment
user_195,2024-05-20T18:20:04,page_viewed,enterprise,FR,paid_search,ecommerce,page,/billing
user_111,2024-05-20T18:20:13,dashboard_opened,enterprise,CA,paid_search,ecommerce,section,overview
user_195,2024-05-20T18:23:07,plan_upgraded,enterprise,FR,paid_search,ecommerce,from_plan,starter
user_195,2024-05-20T18:25:58,invite_sent,enterprise,FR,paid_search,ecommerce,role,editor
user_195,2024-05-20T18:31:09,export_completed,enterprise,FR,paid_search,ecommerce,format,pdf
user_195,2024-05-20T18:39:02,export_failed,enterprise,FR,paid_search,ecommerce,reason,invalid_format
user_195,2024-05-20T18:41:05,feature_tour_started,enterprise,FR,paid_search,ecommerce,,
user_195,2024-05-20T18:49:51,report_created,enterprise,FR,paid_search,ecommerce,report_type,cohort
user_195,2024-05-20T18:57:39,button_clicked,enterprise,FR,paid_search,ecommerce,button_id,invite-member
user_195,2024-05-20T19:01:50,link_clicked,enterprise,FR,paid_search,ecommerce,href,/blog
user_195,2024-05-20T19:09:18,export_completed,enterprise,FR,paid_search,ecommerce,format,csv
user_195,2024-05-20T19:10:20,page_viewed,enterprise,FR,paid_search,ecommerce,page,/home
user_195,2024-05-20T19:18:01,page_viewed,enterprise,FR,paid_search,ecommerce,page,/team
user_195,2024-05-20T19:24:13,ai_summary_requested,enterprise,FR,paid_search,ecommerce,doc_type,event_log
user_195,2024-05-20T19:32:31,project_created,enterprise,FR,paid_search,ecommerce,template,blank
user_166,2024-05-20T21:04:18,page_viewed,free,BR,direct,saas,page,/home
user_166,2024-05-20T21:06:40,button_clicked,free,BR,direct,saas,button_id,invite-member
user_166,2024-05-20T21:08:04,plan_upgraded,free,BR,direct,saas,from_plan,starter
user_166,2024-05-20T21:15:59,link_clicked,free,BR,direct,saas,href,/docs
user_166,2024-05-20T21:24:52,filter_applied,free,BR,direct,saas,filter_key,event_type
user_166,2024-05-20T21:33:05,dashboard_opened,free,BR,direct,saas,section,events
user_166,2024-05-20T21:42:18,filter_applied,free,BR,direct,saas,filter_key,date_range
user_166,2024-05-20T21:42:59,button_clicked,free,BR,direct,saas,button_id,create-report
user_166,2024-05-20T21:50:16,filter_applied,free,BR,direct,saas,filter_key,date_range
user_166,2024-05-20T21:59:29,filter_applied,free,BR,direct,saas,filter_key,date_range
user_166,2024-05-20T22:03:25,report_created,free,BR,direct,saas,report_type,custom
user_166,2024-05-20T22:13:15,button_clicked,free,BR,direct,saas,button_id,create-report
user_166,2024-05-20T22:22:54,profile_updated,free,BR,direct,saas,,
user_166,2024-05-20T22:26:12,project_created,free,BR,direct,saas,template,ecom-template
user_166,2024-05-20T22:35:11,page_viewed,free,BR,direct,saas,page,/projects
user_166,2024-05-20T22:45:06,button_clicked,free,BR,direct,saas,button_id,run-ai
user_158,2024-05-20T23:32:48,page_viewed,pro,NL,organic,media,page,/team
user_158,2024-05-20T23:35:34,plan_upgraded,pro,NL,organic,media,from_plan,pro
user_158,2024-05-20T23:37:57,settings_opened,pro,NL,organic,media,tab,team
user_158,2024-05-20T23:43:07,page_viewed,pro,NL,organic,media,page,/settings
user_158,2024-05-20T23:47:16,button_clicked,pro,NL,organic,media,button_id,invite-member
user_158,2024-05-20T23:51:32,button_clicked,pro,NL,organic,media,button_id,invite-member
user_158,2024-05-20T23:55:52,filter_applied,pro,NL,organic,media,filter_key,user_segment
user_158,2024-05-21T00:01:40,page_viewed,pro,NL,organic,media,page,/projects
user_158,2024-05-21T00:08:57,plan_downgraded,pro,NL,organic,media,from_plan,starter
user_158,2024-05-21T00:16:56,profile_updated,pro,NL,organic,media,,
user_158,2024-05-21T00:25:23,settings_opened,pro,NL,organic,media,tab,team
user_158,2024-05-21T00:35:06,invite_sent,pro,NL,organic,media,role,viewer
user_152,2024-05-21T06:24:50,page_viewed,free,PL,organic,finance,page,/billing
user_152,2024-05-21T06:25:31,button_clicked,free,PL,organic,finance,button_id,run-ai
user_152,2024-05-21T06:27:47,search_performed,free,PL,organic,finance,query_length,24
user_152,2024-05-21T06:33:07,button_clicked,free,PL,organic,finance,button_id,run-ai
user_152,2024-05-21T06:41:01,link_clicked,free,PL,organic,finance,href,/blog
user_152,2024-05-21T06:46:57,page_viewed,free,PL,organic,finance,page,/team
user_152,2024-05-21T06:52:08,filter_applied,free,PL,organic,finance,filter_key,user_segment
user_152,2024-05-21T06:54:15,settings_opened,free,PL,organic,finance,tab,team
user_152,2024-05-21T06:54:56,filter_applied,free,PL,organic,finance,filter_key,date_range
user_152,2024-05-21T06:59:27,button_clicked,free,PL,organic,finance,button_id,invite-member
user_152,2024-05-21T07:00:19,button_clicked,free,PL,organic,finance,button_id,invite-member
user_152,2024-05-21T07:00:56,link_clicked,free,PL,organic,finance,href,/pricing
user_152,2024-05-21T07:07:15,button_clicked,free,PL,organic,finance,button_id,invite-member
user_167,2024-05-21T18:25:04,page_viewed,enterprise,NL,direct,ecommerce,page,/billing
user_167,2024-05-21T18:27:52,feature_tour_started,enterprise,NL,direct,ecommerce,,
user_167,2024-05-21T18:28:45,page_viewed,enterprise,NL,direct,ecommerce,page,/projects
user_167,2024-05-21T18:35:17,link_clicked,enterprise,NL,direct,ecommerce,href,/pricing
user_167,2024-05-21T18:40:54,filter_applied,enterprise,NL,direct,ecommerce,filter_key,event_type
user_167,2024-05-21T18:44:41,report_created,enterprise,NL,direct,ecommerce,report_type,weekly
user_167,2024-05-21T18:45:02,export_started,enterprise,NL,direct,ecommerce,format,pdf
user_167,2024-05-21T18:53:39,export_started,enterprise,NL,direct,ecommerce,format,csv
user_167,2024-05-21T18:59:38,link_clicked,enterprise,NL,direct,ecommerce,href,/pricing
user_167,2024-05-21T19:05:10,filter_applied,enterprise,NL,direct,ecommerce,filter_key,event_type
user_167,2024-05-21T19:10:10,dashboard_opened,enterprise,NL,direct,ecommerce,section,funnels
user_167,2024-05-21T19:10:26,project_created,enterprise,NL,direct,ecommerce,template,ecom-template
user_167,2024-05-21T19:17:57,export_failed,enterprise,NL,direct,ecommerce,reason,timeout
user_167,2024-05-21T19:25:04,settings_opened,enterprise,NL,direct,ecommerce,tab,profile
user_164,2024-05-21T21:55:19,page_viewed,enterprise,FR,direct,finance,page,/team
user_164,2024-05-21T21:59:36,page_viewed,enterprise,FR,direct,finance,page,/home
user_164,2024-05-21T22:05:45,dashboard_opened,enterprise,FR,direct,finance,section,users
user_164,2024-05-21T22:11:28,button_clicked,enterprise,FR,direct,finance,button_id,create-report
user_164,2024-05-21T22:18:49,feature_tour_completed,enterprise,FR,direct,finance,,
user_164,2024-05-21T22:19:01,button_clicked,enterprise,FR,direct,finance,button_id,export
user_164,2024-05-21T22:27:38,invite_sent,enterprise,FR,direct,finance,role,editor
user_164,2024-05-21T22:31:21,feature_tour_started,enterprise,FR,direct,finance,,
user_164,2024-05-21T22:41:00,filter_applied,enterprise,FR,direct,finance,filter_key,event_type
user_164,2024-05-21T22:44:01,export_started,enterprise,FR,direct,finance,format,xlsx
user_164,2024-05-21T22:49:04,export_started,enterprise,FR,direct,finance,format,xlsx
user_164,2024-05-21T22:52:25,feature_tour_started,enterprise,FR,direct,finance,,
user_164,2024-05-21T23:01:22,export_started,enterprise,FR,direct,finance,format,xlsx
user_164,2024-05-21T23:06:56,feature_tour_completed,enterprise,FR,direct,finance,,
user_164,2024-05-21T23:08:24,export_completed,enterprise,FR,direct,finance,format,xlsx
user_164,2024-05-21T23:13:00,export_completed,enterprise,FR,direct,finance,format,csv
user_164,2024-05-21T23:21:33,dashboard_opened,enterprise,FR,direct,finance,section,overview
user_164,2024-05-21T23:29:18,button_clicked,enterprise,FR,direct,finance,button_id,run-ai
user_164,2024-05-21T23:32:45,export_completed,enterprise,FR,direct,finance,format,xlsx
user_103,2024-05-22T00:00:00,page_viewed,pro,UA,paid_search,saas,page,/reports
user_103,2024-05-22T00:04:17,search_performed,pro,UA,paid_search,saas,query_length,27
user_103,2024-05-22T00:10:11,page_viewed,pro,UA,paid_search,saas,page,/settings
user_103,2024-05-22T00:13:27,filter_applied,pro,UA,paid_search,saas,filter_key,user_segment
user_103,2024-05-22T00:19:25,button_clicked,pro,UA,paid_search,saas,button_id,run-ai
user_139,2024-05-22T00:20:04,page_viewed,pro,AU,direct,saas,page,/projects
user_139,2024-05-22T00:21:44,page_viewed,pro,AU,direct,saas,page,/settings
user_103,2024-05-22T00:24:17,search_performed,pro,UA,paid_search,saas,query_length,36
user_139,2024-05-22T00:24:34,report_created,pro,AU,direct,saas,report_type,monthly
user_139,2024-05-22T00:25:11,button_clicked,pro,AU,direct,saas,button_id,upgrade-plan
user_103,2024-05-22T00:27:42,page_viewed,pro,UA,paid_search,saas,page,/team
user_139,2024-05-22T00:33:16,search_performed,pro,AU,direct,saas,query_length,14
user_103,2024-05-22T00:34:48,filter_applied,pro,UA,paid_search,saas,filter_key,date_range
user_103,2024-05-22T00:43:05,report_created,pro,UA,paid_search,saas,report_type,cohort
user_103,2024-05-22T00:50:53,project_created,pro,UA,paid_search,saas,template,blank
user_103,2024-05-22T00:56:04,button_clicked,pro,UA,paid_search,saas,button_id,export
user_103,2024-05-22T01:01:27,export_started,pro,UA,paid_search,saas,format,xlsx
user_103,2024-05-22T01:09:41,search_performed,pro,UA,paid_search,saas,query_length,25
user_103,2024-05-22T01:17:06,ai_summary_viewed,pro,UA,paid_search,saas,rating,
user_103,2024-05-22T01:22:54,button_clicked,pro,UA,paid_search,saas,button_id,upgrade-plan
user_103,2024-05-22T01:27:41,button_clicked,pro,UA,paid_search,saas,button_id,export
user_103,2024-05-22T01:29:54,export_started,pro,UA,paid_search,saas,format,xlsx
user_126,2024-05-22T09:33:04,page_viewed,pro,US,organic,media,page,/settings
user_126,2024-05-22T09:37:37,dashboard_opened,pro,US,organic,media,section,overview
user_126,2024-05-22T09:39:26,link_clicked,pro,US,organic,media,href,/blog
user_126,2024-05-22T09:40:08,settings_opened,pro,US,organic,media,tab,team
user_126,2024-05-22T09:44:58,page_viewed,pro,US,organic,media,page,/billing
user_126,2024-05-22T09:52:14,link_clicked,pro,US,organic,media,href,/docs
user_135,2024-05-22T09:58:04,page_viewed,free,CA,referral,ecommerce,page,/settings
user_135,2024-05-22T09:59:39,report_created,free,CA,referral,ecommerce,report_type,weekly
user_126,2024-05-22T10:00:25,export_completed,pro,US,organic,media,format,xlsx
user_126,2024-05-22T10:01:41,project_created,pro,US,organic,media,template,blank
user_135,2024-05-22T10:03:47,ai_summary_requested,free,CA,referral,ecommerce,doc_type,event_log
user_126,2024-05-22T10:06:15,report_created,pro,US,organic,media,report_type,weekly
user_135,2024-05-22T10:13:00,report_created,free,CA,referral,ecommerce,report_type,monthly
user_126,2024-05-22T10:15:44,search_performed,pro,US,organic,media,query_length,3
user_135,2024-05-22T10:18:50,search_performed,free,CA,referral,ecommerce,query_length,4
user_126,2024-05-22T10:22:44,filter_applied,pro,US,organic,media,filter_key,event_type
user_135,2024-05-22T10:26:59,feature_tour_completed,free,CA,referral,ecommerce,,
user_135,2024-05-22T10:32:28,dashboard_opened,free,CA,referral,ecommerce,section,users
user_135,2024-05-22T10:34:16,search_performed,free,CA,referral,ecommerce,query_length,31
user_135,2024-05-22T10:42:16,filter_applied,free,CA,referral,ecommerce,filter_key,event_type
user_135,2024-05-22T10:50:17,button_clicked,free,CA,referral,ecommerce,button_id,invite-member
user_135,2024-05-22T10:52:23,report_created,free,CA,referral,ecommerce,report_type,weekly
user_158,2024-05-22T16:41:17,page_viewed,pro,NL,organic,media,page,/home
user_158,2024-05-22T16:43:04,feature_tour_started,pro,NL,organic,media,,
user_158,2024-05-22T16:48:52,ai_summary_requested,pro,NL,organic,media,doc_type,cohort
user_158,2024-05-22T16:58:26,invite_sent,pro,NL,organic,media,role,editor
user_158,2024-05-22T17:06:24,project_created,pro,NL,organic,media,template,ecom-template
user_158,2024-05-22T17:07:26,page_viewed,pro,NL,organic,media,page,/projects
user_158,2024-05-22T17:13:08,project_created,pro,NL,organic,media,template,blank
user_158,2024-05-22T17:21:29,report_created,pro,NL,organic,media,report_type,monthly
user_158,2024-05-22T17:26:19,search_performed,pro,NL,organic,media,query_length,30
user_158,2024-05-22T17:32:04,settings_opened,pro,NL,organic,media,tab,billing
user_158,2024-05-22T17:39:00,filter_applied,pro,NL,organic,media,filter_key,event_type
user_158,2024-05-22T17:48:47,report_created,pro,NL,organic,media,report_type,monthly
user_158,2024-05-22T17:49:58,invite_sent,pro,NL,organic,media,role,viewer
user_156,2024-05-23T03:56:04,page_viewed,enterprise,UA,organic,education,page,/team
user_156,2024-05-23T03:56:25,page_viewed,enterprise,UA,organic,education,page,/team
user_156,2024-05-23T03:59:16,dashboard_opened,enterprise,UA,organic,education,section,overview
user_156,2024-05-23T04:00:44,link_clicked,enterprise,UA,organic,education,href,/docs
user_156,2024-05-23T04:09:27,export_completed,enterprise,UA,organic,education,format,csv
user_156,2024-05-23T04:09:43,report_created,enterprise,UA,organic,education,report_type,monthly
user_156,2024-05-23T04:11:34,button_clicked,enterprise,UA,organic,education,button_id,export
user_156,2024-05-23T04:12:58,export_failed,enterprise,UA,organic,education,reason,timeout
user_138,2024-05-23T04:16:49,page_viewed,free,NL,direct,saas,page,/reports
user_138,2024-05-23T04:19:22,page_viewed,free,NL,direct,saas,page,/team
user_156,2024-05-23T04:19:52,report_created,enterprise,UA,organic,education,report_type,monthly
user_156,2024-05-23T04:21:10,button_clicked,enterprise,UA,organic,education,button_id,create-report
user_138,2024-05-23T04:28:16,link_clicked,free,NL,direct,saas,href,/docs
user_138,2024-05-23T04:28:31,page_viewed,free,NL,direct,saas,page,/team
user_138,2024-05-23T04:35:42,link_clicked,free,NL,direct,saas,href,/blog
user_138,2024-05-23T04:36:52,export_started,free,NL,direct,saas,format,csv
user_138,2024-05-23T04:45:19,dashboard_opened,free,NL,direct,saas,section,users
user_138,2024-05-23T04:45:36,filter_applied,free,NL,direct,saas,filter_key,date_range
user_123,2024-05-23T04:49:57,page_viewed,enterprise,BR,referral,ecommerce,page,/settings
user_123,2024-05-23T04:52:49,page_viewed,enterprise,BR,referral,ecommerce,page,/projects
user_123,2024-05-23T04:53:40,button_clicked,enterprise,BR,referral,ecommerce,button_id,upgrade-plan
user_138,2024-05-23T04:54:19,export_started,free,NL,direct,saas,format,csv
user_123,2024-05-23T04:55:25,report_created,enterprise,BR,referral,ecommerce,report_type,custom
user_123,2024-05-23T04:56:28,dashboard_opened,enterprise,BR,referral,ecommerce,section,overview
user_123,2024-05-23T04:56:42,dashboard_opened,enterprise,BR,referral,ecommerce,section,funnels
user_123,2024-05-23T04:57:35,filter_applied,enterprise,BR,referral,ecommerce,filter_key,user_segment
user_138,2024-05-23T05:00:28,settings_opened,free,NL,direct,saas,tab,billing
user_138,2024-05-23T05:03:01,button_clicked,free,NL,direct,saas,button_id,run-ai
user_138,2024-05-23T05:05:42,feature_tour_started,free,NL,direct,saas,,
user_123,2024-05-23T05:06:59,dashboard_opened,enterprise,BR,referral,ecommerce,section,users
user_138,2024-05-23T05:15:21,dashboard_opened,free,NL,direct,saas,section,overview
user_123,2024-05-23T05:16:43,profile_updated,enterprise,BR,referral,ecommerce,,
user_123,2024-05-23T05:21:06,page_viewed,enterprise,BR,referral,ecommerce,page,/reports
user_123,2024-05-23T05:24:25,report_created,enterprise,BR,referral,ecommerce,report_type,weekly
user_138,2024-05-23T05:24:39,button_clicked,free,NL,direct,saas,button_id,invite-member
user_123,2024-05-23T05:24:52,filter_applied,enterprise,BR,referral,ecommerce,filter_key,event_type
user_123,2024-05-23T05:27:11,feature_tour_started,enterprise,BR,referral,ecommerce,,
user_138,2024-05-23T05:27:28,search_performed,free,NL,direct,saas,query_length,25
user_138,2024-05-23T05:32:42,page_viewed,free,NL,direct,saas,page,/settings
user_123,2024-05-23T05:36:02,button_clicked,enterprise,BR,referral,ecommerce,button_id,upgrade-plan
user_123,2024-05-23T05:36:17,export_started,enterprise,BR,referral,ecommerce,format,xlsx
user_123,2024-05-23T05:46:17,project_created,enterprise,BR,referral,ecommerce,template,blank
user_123,2024-05-23T05:54:51,search_performed,enterprise,BR,referral,ecommerce,query_length,6
user_123,2024-05-23T06:02:21,button_clicked,enterprise,BR,referral,ecommerce,button_id,upgrade-plan
user_123,2024-05-23T06:05:48,invite_sent,enterprise,BR,referral,ecommerce,role,editor
user_123,2024-05-23T06:11:50,dashboard_opened,enterprise,BR,referral,ecommerce,section,funnels
user_188,2024-05-23T15:53:08,page_viewed,pro,PL,paid_search,media,page,/billing
user_188,2024-05-23T15:55:34,button_clicked,pro,PL,paid_search,media,button_id,run-ai
user_188,2024-05-23T16:00:00,export_failed,pro,PL,paid_search,media,reason,timeout
user_188,2024-05-23T16:07:31,project_created,pro,PL,paid_search,media,template,blank
user_188,2024-05-23T16:10:43,invite_sent,pro,PL,paid_search,media,role,editor
user_188,2024-05-23T16:11:43,search_performed,pro,PL,paid_search,media,query_length,32
user_188,2024-05-23T16:19:57,report_created,pro,PL,paid_search,media,report_type,weekly
user_188,2024-05-23T16:24:05,filter_applied,pro,PL,paid_search,media,filter_key,event_type
user_188,2024-05-23T16:32:37,dashboard_opened,pro,PL,paid_search,media,section,events
user_188,2024-05-23T16:33:37,profile_updated,pro,PL,paid_search,media,,
user_188,2024-05-23T16:43:02,button_clicked,pro,PL,paid_search,media,button_id,invite-member
user_188,2024-05-23T16:49:42,page_viewed,pro,PL,paid_search,media,page,/billing
user_188,2024-05-23T16:59:27,project_created,pro,PL,paid_search,media,template,saas-template
user_188,2024-05-23T17:09:26,dashboard_opened,pro,PL,paid_search,media,section,overview
user_188,2024-05-23T17:18:50,button_clicked,pro,PL,paid_search,media,button_id,invite-member
user_188,2024-05-23T17:20:26,project_created,pro,PL,paid_search,media,template,blank
user_188,2024-05-23T17:29:18,link_clicked,pro,PL,paid_search,media,href,/pricing
user_188,2024-05-23T17:30:14,page_viewed,pro,PL,paid_search,media,page,/billing
user_188,2024-05-23T17:38:11,ai_summary_requested,pro,PL,paid_search,media,doc_type,event_log
user_111,2024-05-23T19:23:51,page_viewed,enterprise,CA,paid_search,ecommerce,page,/reports
user_111,2024-05-23T19:28:31,invite_sent,enterprise,CA,paid_search,ecommerce,role,viewer
user_111,2024-05-23T19:32:18,report_created,enterprise,CA,paid_search,ecommerce,report_type,weekly
user_133,2024-05-23T19:41:05,page_viewed,enterprise,BR,email,saas,page,/reports
user_111,2024-05-23T19:41:26,export_completed,enterprise,CA,paid_search,ecommerce,format,csv
user_111,2024-05-23T19:42:54,button_clicked,enterprise,CA,paid_search,ecommerce,button_id,upgrade-plan
user_133,2024-05-23T19:44:09,project_created,enterprise,BR,email,saas,template,ecom-template
user_133,2024-05-23T19:44:35,invite_sent,enterprise,BR,email,saas,role,admin
user_111,2024-05-23T19:44:40,settings_opened,enterprise,CA,paid_search,ecommerce,tab,profile
user_133,2024-05-23T19:48:30,filter_applied,enterprise,BR,email,saas,filter_key,date_range
user_111,2024-05-23T19:49:41,export_started,enterprise,CA,paid_search,ecommerce,format,pdf
user_111,2024-05-23T19:51:55,link_clicked,enterprise,CA,paid_search,ecommerce,href,/blog
user_133,2024-05-23T19:55:57,page_viewed,enterprise,BR,email,saas,page,/projects
user_133,2024-05-23T20:03:07,export_completed,enterprise,BR,email,saas,format,xlsx
user_133,2024-05-23T20:11:03,filter_applied,enterprise,BR,email,saas,filter_key,event_type
user_133,2024-05-23T20:15:55,button_clicked,enterprise,BR,email,saas,button_id,create-report
user_133,2024-05-23T20:22:50,export_completed,enterprise,BR,email,saas,format,csv
user_133,2024-05-23T20:30:42,invite_sent,enterprise,BR,email,saas,role,editor
user_133,2024-05-23T20:37:57,button_clicked,enterprise,BR,email,saas,button_id,upgrade-plan
user_167,2024-05-23T21:31:05,page_viewed,enterprise,NL,direct,ecommerce,page,/projects
user_167,2024-05-23T21:34:38,link_clicked,enterprise,NL,direct,ecommerce,href,/blog
user_167,2024-05-23T21:37:36,button_clicked,enterprise,NL,direct,ecommerce,button_id,invite-member
user_167,2024-05-23T21:44:11,report_created,enterprise,NL,direct,ecommerce,report_type,weekly
user_167,2024-05-23T21:53:03,page_viewed,enterprise,NL,direct,ecommerce,page,/reports
user_194,2024-05-24T00:05:13,page_viewed,free,AU,organic,media,page,/home
user_194,2024-05-24T00:09:06,settings_opened,free,AU,organic,media,tab,integrations
user_194,2024-05-24T00:17:57,report_created,free,AU,organic,media,report_type,custom
user_194,2024-05-24T00:21:31,invite_sent,free,AU,organic,media,role,admin
user_194,2024-05-24T00:29:04,button_clicked,free,AU,organic,media,button_id,run-ai
user_194,2024-05-24T00:38:29,button_clicked,free,AU,organic,media,button_id,run-ai
user_194,2024-05-24T00:39:46,report_created,free,AU,organic,media,report_type,cohort
user_194,2024-05-24T00:42:19,project_created,free,AU,organic,media,template,ecom-template
user_194,2024-05-24T00:43:14,dashboard_opened,free,AU,organic,media,section,events
user_194,2024-05-24T00:44:19,button_clicked,free,AU,organic,media,button_id,export
user_194,2024-05-24T00:48:24,button_clicked,free,AU,organic,media,button_id,run-ai
user_194,2024-05-24T00:57:23,report_created,free,AU,organic,media,report_type,custom
user_194,2024-05-24T01:05:42,report_created,free,AU,organic,media,report_type,custom
user_194,2024-05-24T01:10:06,report_created,free,AU,organic,media,report_type,monthly
user_194,2024-05-24T01:18:34,feature_tour_started,free,AU,organic,media,,
user_194,2024-05-24T01:25:00,export_started,free,AU,organic,media,format,csv
