user_id,timestamp,event_name,user_plan,user_country,user_team,user_role,code,current_plan,direction,from_plan,lang,latency_ms,mode,model,page,plan,position,query_len,rating,reason,scope,server,size_kb,tab,template,to_plan,tokens_approx,tool,type,visibility
usr_marco_r,2025-02-24T12:03:01,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,1200,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-24T12:05:08,project_opened,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:14:00,artifact_created,enterprise,IT,bigco_data,data_scientist,,,,,python,,,,,,,,,,,,,,,,,,html,
usr_marco_r,2025-02-25T11:19:54,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-opus-4,,,,,,,,,,,,,600,,,
usr_marco_r,2025-02-25T11:21:48,conversation_started,enterprise,IT,bigco_data,data_scientist,,,,,,,analysis,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:27:26,artifact_created,enterprise,IT,bigco_data,data_scientist,,,,,typescript,,,,,,,,,,,,,,,,,,svg,
usr_marco_r,2025-02-25T11:29:56,page_viewed,enterprise,IT,bigco_data,data_scientist,,,,,,,,,/projects,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:31:09,settings_opened,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,appearance,,,,,,
usr_marco_r,2025-02-25T11:34:58,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,1200,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:38:38,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,5000,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:43:15,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,2100,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:43:46,conversation_searched,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,15,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:50:10,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,2500,,,
usr_marco_r,2025-02-25T11:51:29,conversation_copied,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,full,,,,,,,,,
usr_marco_r,2025-02-25T11:53:50,conversation_copied,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,last_turn,,,,,,,,,
usr_marco_r,2025-02-25T11:58:32,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,5000,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T11:58:56,tool_used,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,web_search,,
usr_marco_r,2025-02-25T12:01:44,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_marco_r,2025-02-25T12:02:32,conversation_started,enterprise,IT,bigco_data,data_scientist,,,,,,,research,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:06:53,artifact_created,enterprise,IT,bigco_data,data_scientist,,,,,python,,,,,,,,,,,,,,,,,,react,
usr_marco_r,2025-02-25T12:09:37,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,1200,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:10:09,conversation_started,enterprise,IT,bigco_data,data_scientist,,,,,,,creative,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:11:46,conversation_started,enterprise,IT,bigco_data,data_scientist,,,,,,,code,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:15:20,conversation_started,enterprise,IT,bigco_data,data_scientist,,,,,,,chat,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:17:46,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,300,,,
usr_marco_r,2025-02-25T12:23:49,conversation_archived,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:28:01,page_viewed,enterprise,IT,bigco_data,data_scientist,,,,,,,,,/chat,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:28:18,page_viewed,enterprise,IT,bigco_data,data_scientist,,,,,,,,,/settings,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:33:25,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,5000,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:35:23,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,2100,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:38:16,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,800,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-25T12:41:41,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-haiku-4,,,,,,,,,,,,,120,,,
usr_lena_v,2025-02-25T16:18:00,message_sent,team,DE,consultancy_dx,consultant,,,,,,,,claude-haiku-4,,,,,,,,,,,,,2500,,,
usr_lena_v,2025-02-25T16:21:53,artifact_created,team,DE,consultancy_dx,consultant,,,,,json,,,,,,,,,,,,,,,,,,code,
usr_lena_v,2025-02-25T16:23:33,response_received,team,DE,consultancy_dx,consultant,,,,,,3400,,claude-opus-4,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-25T16:26:45,settings_opened,team,DE,consultancy_dx,consultant,,,,,,,,,,,,,,,,,,api,,,,,,
usr_lena_v,2025-02-25T16:32:37,message_sent,team,DE,consultancy_dx,consultant,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_lena_v,2025-02-25T16:38:15,message_sent,team,DE,consultancy_dx,consultant,,,,,,,,claude-opus-4,,,,,,,,,,,,,2500,,,
usr_alex_chen,2025-02-25T19:39:00,settings_opened,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,appearance,,,,,,
usr_alex_chen,2025-02-25T19:41:13,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,600,,,
usr_alex_chen,2025-02-25T19:44:12,page_viewed,pro,US,anthropic_internal,ml_engineer,,,,,,,,,/chat,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T19:47:10,settings_opened,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,appearance,,,,,,
usr_alex_chen,2025-02-25T19:50:20,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,1200,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T19:54:50,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,50,,,
usr_alex_chen,2025-02-25T20:00:49,artifact_downloaded,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,markdown,
usr_alex_chen,2025-02-25T20:02:57,conversation_searched,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,8,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:05:40,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,50,,,
usr_alex_chen,2025-02-25T20:12:02,conversation_copied,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,last_turn,,,,,,,,,
usr_alex_chen,2025-02-25T20:16:49,code_execution_succeeded,pro,US,anthropic_internal,ml_engineer,,,,,javascript,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:17:59,page_viewed,pro,US,anthropic_internal,ml_engineer,,,,,,,,,/chat,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:21:10,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,800,,claude-opus-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:21:40,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-25T20:26:37,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,2100,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:29:12,conversation_started,pro,US,anthropic_internal,ml_engineer,,,,,,,research,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:33:36,upgrade_completed,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,team,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:38:11,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,2500,,,
usr_alex_chen,2025-02-25T20:38:47,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,2500,,,
usr_alex_chen,2025-02-25T20:39:53,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,2500,,,
usr_alex_chen,2025-02-25T20:45:54,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,2100,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:46:53,conversation_started,pro,US,anthropic_internal,ml_engineer,,,,,,,research,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:48:02,conversation_started,pro,US,anthropic_internal,ml_engineer,,,,,,,chat,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:49:47,page_viewed,pro,US,anthropic_internal,ml_engineer,,,,,,,,,/settings,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T20:50:55,tool_result_received,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,image_gen,,
usr_alex_chen,2025-02-25T20:56:17,artifact_created,pro,US,anthropic_internal,ml_engineer,,,,,python,,,,,,,,,,,,,,,,,,react,
usr_alex_chen,2025-02-25T20:59:04,conversation_shared,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,,link
usr_alex_chen,2025-02-25T21:03:12,code_executed,pro,US,anthropic_internal,ml_engineer,,,,,javascript,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:08:29,code_executed,pro,US,anthropic_internal,ml_engineer,,,,,javascript,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:12:52,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,600,,,
usr_alex_chen,2025-02-25T21:18:55,settings_opened,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,api,,,,,,
usr_alex_chen,2025-02-25T21:19:49,code_block_copied,pro,US,anthropic_internal,ml_engineer,,,,,bash,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:26:12,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,2100,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:26:38,sidebar_toggled,pro,US,anthropic_internal,ml_engineer,,,close,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:30:47,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,600,,,
usr_alex_chen,2025-02-25T21:35:52,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-25T21:41:22,conversation_rated,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,thumbs_up,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:45:43,project_instruction_saved,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:48:54,sidebar_toggled,pro,US,anthropic_internal,ml_engineer,,,close,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T21:53:40,tool_used,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,calculator,,
usr_alex_chen,2025-02-25T21:55:43,api_key_created,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,custom,,,,,,,,,
usr_alex_chen,2025-02-25T21:56:36,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,2500,,,
usr_alex_chen,2025-02-25T22:01:15,conversation_searched,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,25,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:05:22,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:09:08,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-25T22:13:25,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-25T22:19:10,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,1200,,,
usr_alex_chen,2025-02-25T22:25:33,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,800,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:29:04,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,600,,,
usr_alex_chen,2025-02-25T22:29:42,conversation_copied,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,selection,,,,,,,,,
usr_alex_chen,2025-02-25T22:34:17,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-25T22:39:12,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:40:44,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,800,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:46:03,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T22:52:20,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,50,,,
usr_alex_chen,2025-02-25T22:55:43,conversation_started,pro,US,anthropic_internal,ml_engineer,,,,,,,chat,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T23:01:15,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-25T23:03:41,page_viewed,pro,US,anthropic_internal,ml_engineer,,,,,,,,,/team,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-25T23:04:44,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-25T23:07:09,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T15:53:00,conversation_searched,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,15,,,,,,,,,,,,
usr_alex_chen,2025-02-26T15:59:02,sidebar_toggled,pro,US,anthropic_internal,ml_engineer,,,close,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T16:01:16,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,3400,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T16:03:16,tool_used,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,web_search,,
usr_alex_chen,2025-02-26T16:06:13,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-26T16:08:40,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,1200,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T16:10:43,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-opus-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T16:12:57,mcp_tool_invoked,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,notion,,,,,,,,
usr_alex_chen,2025-02-26T16:17:13,artifact_created,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,react,
usr_alex_chen,2025-02-26T16:23:41,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_alex_chen,2025-02-26T16:29:52,artifact_created,pro,US,anthropic_internal,ml_engineer,,,,,python,,,,,,,,,,,,,,,,,,markdown,
usr_alex_chen,2025-02-26T16:35:44,tool_used,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,image_gen,,
usr_alex_chen,2025-02-26T16:39:47,mcp_tool_invoked,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,github,,,,,,,,
usr_alex_chen,2025-02-26T16:40:59,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,1200,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T16:46:24,conversation_shared,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,,link
usr_alex_chen,2025-02-26T16:48:27,artifact_edited,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,react,
usr_alex_chen,2025-02-26T16:53:11,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-26T16:58:18,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-opus-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-26T16:59:31,code_block_copied,pro,US,anthropic_internal,ml_engineer,,,,,json,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:04:49,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,1200,,,
usr_alex_chen,2025-02-26T17:10:06,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,120,,,
usr_alex_chen,2025-02-26T17:14:37,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,50,,,
usr_marco_r,2025-02-26T17:16:00,file_uploaded,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,12,,,,,,pdf,
usr_alex_chen,2025-02-26T17:16:06,file_uploaded,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,12,,,,,,xlsx,
usr_alex_chen,2025-02-26T17:16:46,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,1200,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T17:17:56,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,3400,,claude-opus-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:21:47,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,5000,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T17:22:20,artifact_created,enterprise,IT,bigco_data,data_scientist,,,,,sql,,,,,,,,,,,,,,,,,,react,
usr_marco_r,2025-02-26T17:26:11,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-opus-4,,,,,,,,,,,,,2500,,,
usr_marco_r,2025-02-26T17:27:01,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-opus-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-26T17:27:12,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,1200,,,
usr_alex_chen,2025-02-26T17:31:33,conversation_shared,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,,,link
usr_marco_r,2025-02-26T17:32:55,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,3400,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:34:29,conversation_copied,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,selection,,,,,,,,,
usr_alex_chen,2025-02-26T17:37:37,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_marco_r,2025-02-26T17:37:48,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,5000,,claude-opus-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:38:11,tool_used,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,,,,,,,,code_interpreter,,
usr_marco_r,2025-02-26T17:39:58,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,2100,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:40:22,sidebar_toggled,pro,US,anthropic_internal,ml_engineer,,,open,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:41:17,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,2100,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T17:44:48,page_viewed,enterprise,IT,bigco_data,data_scientist,,,,,,,,,/chat,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-26T17:45:28,message_sent,pro,US,anthropic_internal,ml_engineer,,,,,,,,claude-sonnet-4,,,,,,,,,,,,,300,,,
usr_alex_chen,2025-02-26T17:50:07,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,800,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T17:50:08,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_marco_r,2025-02-26T17:52:14,file_uploaded,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,500,,,,,,pdf,
usr_marco_r,2025-02-26T17:53:08,conversation_searched,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,3,,,,,,,,,,,,
usr_marco_r,2025-02-26T17:54:00,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-haiku-4,,,,,,,,,,,,,1200,,,
usr_marco_r,2025-02-26T17:54:25,conversation_shared,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,,team
usr_marco_r,2025-02-26T17:59:55,project_opened,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-26T18:03:00,artifact_created,team,DE,consultancy_dx,consultant,,,,,json,,,,,,,,,,,,,,,,,,svg,
usr_marco_r,2025-02-26T18:05:01,sidebar_toggled,enterprise,IT,bigco_data,data_scientist,,,close,,,,,,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-26T18:06:23,code_execution_failed,team,DE,consultancy_dx,consultant,,,,,,,,,,,,,,runtime_error,,,,,,,,,,
usr_marco_r,2025-02-26T18:09:26,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,5000,,claude-sonnet-4,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-26T18:10:14,page_viewed,team,DE,consultancy_dx,consultant,,,,,,,,,/projects,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:11:13,conversation_shared,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,,private
usr_lena_v,2025-02-26T18:11:32,tool_used,team,DE,consultancy_dx,consultant,,,,,,,,,,,,,,,,,,,,,,file_read,,
usr_marco_r,2025-02-26T18:13:19,code_executed,enterprise,IT,bigco_data,data_scientist,,,,,python,,,,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-26T18:14:55,upgrade_started,team,DE,consultancy_dx,consultant,,,,pro,,,,,,,,,,,,,,,,team,,,,
usr_lena_v,2025-02-26T18:18:26,conversation_searched,team,DE,consultancy_dx,consultant,,,,,,,,,,,,15,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:18:30,tool_used,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,calculator,,
usr_lena_v,2025-02-26T18:23:32,code_execution_succeeded,team,DE,consultancy_dx,consultant,,,,,python,,,,,,,,,,,,,,,,,,,
usr_lena_v,2025-02-26T18:24:38,response_received,team,DE,consultancy_dx,consultant,,,,,,3400,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:24:58,artifact_downloaded,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,,,,,,,svg,
usr_marco_r,2025-02-26T18:26:59,artifact_created,enterprise,IT,bigco_data,data_scientist,,,,,sql,,,,,,,,,,,,,,,,,,react,
usr_marco_r,2025-02-26T18:29:05,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-opus-4,,,,,,,,,,,,,1200,,,
usr_marco_r,2025-02-26T18:32:36,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,800,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:33:12,file_uploaded,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,,,2048,,,,,,xlsx,
usr_marco_r,2025-02-26T18:36:37,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,2100,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:39:02,response_received,enterprise,IT,bigco_data,data_scientist,,,,,,800,,claude-opus-4,,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:42:58,message_sent,enterprise,IT,bigco_data,data_scientist,,,,,,,,claude-opus-4,,,,,,,,,,,,,120,,,
usr_marco_r,2025-02-26T18:47:10,page_viewed,enterprise,IT,bigco_data,data_scientist,,,,,,,,,/billing,,,,,,,,,,,,,,,
usr_marco_r,2025-02-26T18:47:37,conversation_copied,enterprise,IT,bigco_data,data_scientist,,,,,,,,,,,,,,,last_turn,,,,,,,,,
usr_priya_m,2025-02-27T08:10:00,artifact_created,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,,,,,,,,,,,,code,
usr_priya_m,2025-02-27T08:11:13,artifact_edited,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,,,,,,,,,,,,html,
usr_priya_m,2025-02-27T08:14:12,conversation_searched,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,25,,,,,,,,,,,,
usr_priya_m,2025-02-27T08:18:51,response_received,team,IN,startup_alpha,product_analyst,,,,,,800,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_priya_m,2025-02-27T08:23:48,conversation_rated,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,,thumbs_down,,,,,,,,,,,
usr_priya_m,2025-02-27T08:30:09,tool_result_received,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,,,,,,,,,,,code_interpreter,,
usr_priya_m,2025-02-27T08:35:17,tool_used,team,IN,startup_alpha,product_analyst,,,,,,,,,,,,,,,,,,,,,,web_search,,
usr_alex_chen,2025-02-27T08:37:00,sidebar_toggled,pro,US,anthropic_internal,ml_engineer,,,close,,,,,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-27T08:39:11,response_received,pro,US,anthropic_internal,ml_engineer,,,,,,3400,,claude-haiku-4,,,,,,,,,,,,,,,,
usr_priya_m,2025-02-27T08:41:02,conversation_started,team,IN,startup_alpha,product_analyst,,,,,,,code,,,,,,,,,,,,,,,,,
usr_alex_chen,2025-02-27T08:44:25,conversation_copied,pro,US,anthropic_internal,ml_engineer,,,,,,,,,,,,,,,last_turn,,,,,,,,,
